Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2158.211	-2479.879	321.6674	1.988219	0.7388727
6	-2153.957	-2475.607	321.6501	1.981948	0.7736564
12	-2152.242	-2473.896	321.654	1.978106	0.7736564
18	-2163.367	-2484.986	321.6192	1.982654	0.8145115
24	-2165.414	-2487.02	321.6066	1.995267	0.8145115
30	-2166.503	-2488.172	321.6686	1.899261	0.8568292
36	-2164.105	-2485.669	321.5643	2.046269	0.8030895
42	-2158.278	-2479.593	321.315	2.414937	0.4238707
48	-2162.185	-2483.575	321.3893	2.340692	0.4238707
54	-2151.284	-2472.902	321.619	1.999851	0.7920037
60	-2146.534	-2468.257	321.7227	1.916995	0.7627257
66	-2143.421	-2465.129	321.7083	1.806389	0.917722
72	-2162.411	-2484.023	321.6117	1.770748	1.052223
78	-2158.025	-2479.566	321.5407	1.729416	1.154974
84	-2159.617	-2481.081	321.4637	1.692565	1.252451
90	-2165.211	-2486.718	321.5078	2.211245	0.6173301
96	-2161.951	-2483.488	321.5367	2.182283	0.6173301
102	-2164.29	-2485.976	321.6861	1.820185	0.926933
108	-2147.615	-2469.145	321.5306	1.866895	1.037809
114	-2142.408	-2463.964	321.5558	1.848573	1.031193
120	-2137.03	-2458.584	321.5538	1.848573	1.033092
126	-2143.939	-2465.482	321.5423	1.899566	0.9941761
132	-2152.458	-2473.968	321.5096	1.739255	1.173592
138	-2154.595	-2476.058	321.4634	1.84536	1.120574
144	-2143.466	-2465.158	321.6918	1.914579	0.8086324
150	-2165.714	-2487.363	321.6495	2.089537	0.5452871
156	-2159.117	-2480.665	321.5483	2.193996	0.5177801
162	-2161.198	-2482.687	321.4897	2.252374	0.4799725
168	-2144.872	-2466.346	321.4747	2.26809	0.5054103
174	-2141.77	-2463.212	321.4419	2.298359	0.4650401
180	-2145.365	-2466.787	321.4217	2.319029	0.4682465
186	-2148.939	-2470.437	321.4985	2.244095	0.4887487
192	-2141.436	-2462.931	321.4951	2.244095	0.544261
198	-2141.685	-2463.259	321.5748	2.161964	0.5570886
204	-2140.662	-2462.16	321.4984	2.24173	0.5382656
210	-2137.909	-2459.292	321.3832	2.353863	0.4478233
216	-2133.793	-2455.165	321.3724	2.354434	0.4156357
222	-2143.475	-2464.816	321.3411	2.361518	0.3712356
228	-2160.556	-2482.074	321.5182	2.218784	0.5564571
234	-2162.839	-2484.446	321.6071	2.051772	0.7337745
240	-2161.514	-2483.15	321.6354	2.023541	0.7337745
246	-2161.06	-2482.716	321.6558	1.989859	0.7540318
252	-2145.642	-2467.175	321.5335	2.209146	0.5101609
258	-2152.677	-2474.176	321.4989	2.243767	0.5101609
264	-2147.45	-2469.068	321.6176	1.834154	0.9841098
270	-2146.987	-2468.413	321.426	1.7495	1.23635
276	-2143.074	-2464.708	321.6339	1.688159	1.10846
282	-2137.954	-2459.383	321.4291	1.704168	1.271499
288	-2138.151	-2459.7	321.5489	1.755587	1.124383
294	-2136.495	-2458.034	321.5394	1.761619	1.127478
300	-2141.87	-2463.379	321.5091	1.791903	1.127478
306	-2133.549	-2455.227	321.6779	1.79896	0.958259
312	-2145.882	-2467.455	321.5729	1.914645	0.9470444
318	-2143.624	-2465.279	321.6545	1.97033	0.7837576
324	-2160.986	-2482.651	321.6655	2.049427	0.6276015
330	-2156.398	-2478.024	321.6258	2.070679	0.6681973
336	-2147.993	-2469.54	321.5466	2.196285	0.5030501
342	-2153.21	-2474.883	321.6729	2.002193	0.7074153
348	-2153.312	-2475.014	321.7023	1.91018	0.8005501
354	-2160.386	-2482.113	321.7266	1.881224	0.8067134
360	-2147.871	-2469.559	321.6883	1.93284	0.7888885
366	-2145.896	-2467.626	321.7297	1.902877	0.772998
372	-2148.174	-2469.889	321.7153	1.884626	0.8169685
378	-2150.985	-2472.626	321.6407	2.041814	0.6943772
384	-2161.555	-2482.907	321.3518	2.35229	0.3734201
390	-2142.064	-2463.754	321.6909	1.989323	0.6983772
396	-2131.336	-2452.966	321.6301	2.048262	0.7017928
402	-2149.872	-2471.341	321.4695	2.267927	0.4495572
408	-2149.42	-2470.905	321.4849	2.257459	0.4849193
414	-2137.451	-2459.13	321.6789	2.004203	0.6933202
420	-2135.192	-2456.884	321.692	1.983073	0.7073744
426	-2130.698	-2452.361	321.6633	1.954652	0.7932188
432	-2129.641	-2451.299	321.6583	1.867814	0.9051478
438	-2127.933	-2449.541	321.6086	1.88373	0.9419863
444	-2147.541	-2469.191	321.65	1.783679	1.002359
450	-2148.407	-2470.114	321.7072	1.70079	1.027698
456	-2145.884	-2467.46	321.5755	1.671248	1.175434
462	-2140.085	-2461.75	321.6648	1.816842	0.9532402
468	-2133.049	-2454.737	321.6878	1.861589	0.8786149
474	-2139.33	-2461.063	321.7325	1.902816	0.7690625
480	-2133.2	-2454.931	321.7306	1.861669	0.8267327
486	-2132.239	-2453.833	321.5941	1.855499	0.9863394
492	-2138.01	-2459.566	321.5553	1.894309	0.9863394
498	-2122.935	-2444.564	321.6291	1.876706	0.9275004
504	-2120.62	-2442.224	321.6037	1.765092	1.065145
510	-2129.237	-2450.911	321.6741	1.744692	1.017106
516	-2130.09	-2451.642	321.5517	1.758724	1.118988
522	-2129.542	-2451.348	321.8069	1.855338	0.7284428
528	-2122.723	-2444.44	321.7166	1.888151	0.8106852
534	-2121.773	-2443.473	321.7002	1.97816	0.7017131
540	-2131.025	-2452.709	321.6844	1.97816	0.7280032
546	-2126.559	-2448.256	321.6971	1.970861	0.719266
552	-2134.492	-2456.259	321.7669	1.869313	0.7677275
558	-2140.682	-2462.281	321.5993	2.074092	0.7102071
564	-2141.062	-2462.644	321.582	2.153406	0.5635592
570	-2147.622	-2469.255	321.6337	2.083755	0.6214392
576	-2144.948	-2466.557	321.6081	2.121877	0.5845824
582	-2145.198	-2466.763	321.5655	2.152083	0.6209161
588	-2142.244	-2463.811	321.5679	2.135693	0.6536147
594	-2153.772	-2475.36	321.588	2.135693	0.6043341
600	-2161.268	-2482.816	321.5472	2.189971	0.5555453
606	-2170.342	-2491.892	321.5497	2.193058	0.5082224
612	-2161.37	-2482.954	321.5839	2.157943	0.5226711
618	-2156.146	-2477.674	321.5279	2.212662	0.5347775
624	-2152.105	-2473.64	321.535	2.207172	0.5184449
630	-2169.063	-2490.475	321.4128	2.329464	0.4828238
636	-2162.844	-2484.277	321.4324	2.309848	0.4828238
642	-2148.77	-2470.269	321.4993	2.238185	0.4498204
648	-2145.111	-2466.557	321.4466	2.287618	0.4371289
654	-2141.976	-2463.358	321.3821	2.353863	0.443437
660	-2151.433	-2472.771	321.3373	2.398601	0.443437
666	-2140.977	-2462.502	321.5251	2.216503	0.4753495
672	-2156.188	-2477.617	321.429	2.313272	0.4829301
678	-2149.084	-2470.469	321.3847	2.345135	0.4236856
684	-2148.789	-2470.189	321.4005	2.327271	0.4180703
690	-2133.86	-2455.445	321.5854	2.143465	0.5885311
696	-2128.546	-2449.965	321.4196	2.317955	0.4501886
