Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	br_lengths[98]	br_lengths[99]	br_lengths[100]	br_lengths[101]	br_lengths[102]	br_lengths[103]	br_lengths[104]	br_lengths[105]	br_lengths[106]	br_lengths[107]	br_lengths[108]	br_lengths[109]	br_lengths[110]	br_lengths[111]	br_lengths[112]	br_lengths[113]	br_lengths[114]	br_lengths[115]	br_lengths[116]	br_lengths[117]	br_lengths[118]	br_lengths[119]	br_lengths[120]	br_lengths[121]	br_lengths[122]	br_lengths[123]	br_lengths[124]	br_lengths[125]	br_lengths[126]	br_lengths[127]	br_lengths[128]	br_lengths[129]	br_lengths[130]	br_lengths[131]	br_lengths[132]	br_lengths[133]	br_lengths[134]	br_lengths[135]	br_lengths[136]	br_lengths[137]	br_lengths[138]	br_lengths[139]	br_lengths[140]	br_lengths[141]	br_lengths[142]	br_lengths[143]	br_lengths[144]	br_lengths[145]	br_lengths[146]	br_lengths[147]	br_lengths[148]	br_lengths[149]	br_lengths[150]	br_lengths[151]	br_lengths[152]	br_lengths[153]	br_lengths[154]	br_lengths[155]	br_lengths[156]	br_lengths[157]	br_lengths[158]	br_lengths[159]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	rel_br_lengths[98]	rel_br_lengths[99]	rel_br_lengths[100]	rel_br_lengths[101]	rel_br_lengths[102]	rel_br_lengths[103]	rel_br_lengths[104]	rel_br_lengths[105]	rel_br_lengths[106]	rel_br_lengths[107]	rel_br_lengths[108]	rel_br_lengths[109]	rel_br_lengths[110]	rel_br_lengths[111]	rel_br_lengths[112]	rel_br_lengths[113]	rel_br_lengths[114]	rel_br_lengths[115]	rel_br_lengths[116]	rel_br_lengths[117]	rel_br_lengths[118]	rel_br_lengths[119]	rel_br_lengths[120]	rel_br_lengths[121]	rel_br_lengths[122]	rel_br_lengths[123]	rel_br_lengths[124]	rel_br_lengths[125]	rel_br_lengths[126]	rel_br_lengths[127]	rel_br_lengths[128]	rel_br_lengths[129]	rel_br_lengths[130]	rel_br_lengths[131]	rel_br_lengths[132]	rel_br_lengths[133]	rel_br_lengths[134]	rel_br_lengths[135]	rel_br_lengths[136]	rel_br_lengths[137]	rel_br_lengths[138]	rel_br_lengths[139]	rel_br_lengths[140]	rel_br_lengths[141]	rel_br_lengths[142]	rel_br_lengths[143]	rel_br_lengths[144]	rel_br_lengths[145]	rel_br_lengths[146]	rel_br_lengths[147]	rel_br_lengths[148]	rel_br_lengths[149]	rel_br_lengths[150]	rel_br_lengths[151]	rel_br_lengths[152]	rel_br_lengths[153]	rel_br_lengths[154]	rel_br_lengths[155]	rel_br_lengths[156]	rel_br_lengths[157]	rel_br_lengths[158]	rel_br_lengths[159]	tree_length
0	-2141.9	-2463.414	321.5137	0.0243821	0.00937999	0.00562655	0.00534956	0.0011241	0.00766556	0.000676	0.0132545	5.96048e-05	0.00340559	0.00782596	0.00670668	0.00294231	0.000579949	0.00230283	0.0210944	0.00312446	0.0103243	0.00502884	0.0120654	0.00931288	0.00302261	0.0105948	0.006915	0.00743393	0.0299846	0.023615	0.00478711	0.00605475	0.0077368	0.00141486	0.00282243	0.0052142	0.00539428	0.00041663	0.00175218	0.00280171	0.00616409	3.24541e-05	0.00286959	0.00462631	0.0070762	0.0132347	0.00190739	0.000723396	0.0185063	0.00933995	0.006134	0.010645	0.00885541	0.016337	0.0179964	0.00539845	0.0115248	0.00572143	0.0090037	0.00300174	0.0200857	0.00107428	0.00304422	0.00229858	0.0167824	0.00680181	0.00495976	0.00151221	0.00195862	0.00240683	0.000997512	0.00410152	0.00367991	0.00433887	0.00986168	0.00163385	0.00274346	0.0124674	0.00764515	0.00618516	0.00519032	0.000715056	0.00127734	0.00424832	0.000942341	0.00914747	0.0327247	0.00152765	0.00547084	0.00205141	0.000613983	0.00651584	0.0094693	0.00327289	0.0156756	0.0158803	0.00471189	0.00556347	0.00206852	0.00182559	0.0119961	0.00755667	0.0484884	0.00328257	0.00593267	0.0055681	0.00360948	0.00215282	0.00594887	0.00429783	0.00201217	0.0161583	0.0133214	0.00199501	0.00402514	0.0015548	0.00396485	0.00270553	0.00502283	0.00635561	0.00887817	0.00512235	0.0052845	0.00629107	0.00516023	0.00630351	0.0104942	0.00237614	0.00226558	0.00121366	0.00645778	0.00270278	0.00767395	0.0140088	0.00582609	0.00404387	0.00163311	0.00433707	0.00901477	0.0169547	0.00762596	0.0112123	0.00277662	0.00834167	0.00922294	0.00050165	0.00860082	0.030227	0.00591723	0.0052674	0.0122706	0.00211676	0.000459986	0.00105714	0.00926767	0.00154979	0.00385593	0.00105056	0.00081345	0.00854942	0.00765765	0.000970331	0.0804787	0.292616	0.681545	1.46725	3.41745	12.4257	1.821962	0.0222451	0.00855786	0.0051334	0.00488069	0.00102558	0.00699369	0.00061675	0.0120928	5.43806e-05	0.0031071	0.00714004	0.00611886	0.00268442	0.000529118	0.002101	0.0192456	0.00285061	0.00941944	0.00458808	0.0110079	0.00849664	0.00275769	0.00966619	0.00630892	0.00678237	0.0273565	0.0215452	0.00436754	0.00552407	0.0070587	0.00129085	0.00257505	0.00475719	0.00492148	0.000380113	0.00159861	0.00255615	0.00562383	2.96096e-05	0.00261808	0.00422083	0.006456	0.0120747	0.00174021	0.000659992	0.0168842	0.00852133	0.00559637	0.00971196	0.00807926	0.0149051	0.0164191	0.00492529	0.0105147	0.00521997	0.00821455	0.00273865	0.0183253	0.000980121	0.00277741	0.00209712	0.0153115	0.00620565	0.00452506	0.00137967	0.00178696	0.00219588	0.000910083	0.00374203	0.00335738	0.00395858	0.00899733	0.00149065	0.002503	0.0113746	0.00697507	0.00564305	0.00473541	0.000652384	0.00116539	0.00387597	0.000859748	0.00834572	0.0298565	0.00139375	0.00499134	0.00187161	0.00056017	0.00594474	0.00863935	0.00298603	0.0143017	0.0144884	0.00429891	0.00507585	0.00188722	0.00166558	0.0109447	0.00689435	0.0442386	0.00299486	0.00541269	0.00508007	0.00329312	0.00196413	0.00542747	0.00392113	0.00183581	0.0147421	0.0121538	0.00182016	0.00367235	0.00141853	0.00361734	0.00246839	0.0045826	0.00579856	0.00810002	0.00467339	0.00482133	0.00573968	0.00470796	0.00575103	0.00957439	0.00216788	0.002067	0.00110728	0.00589177	0.00246589	0.00700135	0.012781	0.00531545	0.00368944	0.00148997	0.00395694	0.00822466	0.0154687	0.00695757	0.0102296	0.00253326	0.00761055	0.00841458	0.000457682	0.00784699	0.0275777	0.0053986	0.00480572	0.0111951	0.00193123	0.00041967	0.000964485	0.00845539	0.00141396	0.00351797	0.000958486	0.000742153	0.00780009	0.00698648	0.000885284	1.096067
36	-2149.227	-2470.741	321.5137	0.0243821	0.00937999	0.00562655	0.00534956	0.0011241	0.00766556	0.000676	0.0132545	5.96048e-05	0.00340559	0.00782596	0.00670668	0.00294231	0.000579949	0.00230283	0.0210944	0.00312446	0.0103243	0.00502884	0.0120654	0.00931288	0.00302261	0.0105948	0.006915	0.00743393	0.0299846	0.023615	0.00478711	0.00605475	0.0077368	0.00141486	0.00282243	0.0052142	0.00539428	0.00041663	0.00175218	0.00280171	0.00616409	3.24541e-05	0.00286959	0.00462631	0.0070762	0.0132347	0.00190739	0.000723396	0.0185063	0.00933995	0.006134	0.010645	0.00885541	0.016337	0.0179964	0.00539845	0.0115248	0.00572143	0.0090037	0.00300174	0.0200857	0.00107428	0.00304422	0.00229858	0.0167824	0.00680181	0.00495976	0.00151221	0.00195862	0.00240683	0.000997512	0.00410152	0.00367991	0.00433887	0.00986168	0.00163385	0.00274346	0.0124674	0.00764515	0.00618516	0.00519032	0.000715056	0.00127734	0.00424832	0.000942341	0.00914747	0.0327247	0.00152765	0.00547084	0.00205141	0.000613983	0.00651584	0.0094693	0.00327289	0.0156756	0.0158803	0.00471189	0.00556347	0.00206852	0.00182559	0.0119961	0.00755667	0.0484884	0.00328257	0.00593267	0.0055681	0.00360948	0.00215282	0.00594887	0.00429783	0.00201217	0.0161583	0.0133214	0.00199501	0.00402514	0.0015548	0.00396485	0.00270553	0.00502283	0.00635561	0.00887817	0.00512235	0.0052845	0.00629107	0.00516023	0.00630351	0.0104942	0.00237614	0.00226558	0.00121366	0.00645778	0.00270278	0.00767395	0.0140088	0.00582609	0.00404387	0.00163311	0.00433707	0.00901477	0.0169547	0.00762596	0.0112123	0.00277662	0.00834167	0.00922294	0.00050165	0.00860082	0.030227	0.00591723	0.0052674	0.0122706	0.00211676	0.000459986	0.00105714	0.00926767	0.00154979	0.00385593	0.00105056	0.00081345	0.00854942	0.00765765	0.000970331	0.0804787	0.292616	0.681545	1.46725	3.41745	12.4257	1.821962	0.0222451	0.00855786	0.0051334	0.00488069	0.00102558	0.00699369	0.00061675	0.0120928	5.43806e-05	0.0031071	0.00714004	0.00611886	0.00268442	0.000529118	0.002101	0.0192456	0.00285061	0.00941944	0.00458808	0.0110079	0.00849664	0.00275769	0.00966619	0.00630892	0.00678237	0.0273565	0.0215452	0.00436754	0.00552407	0.0070587	0.00129085	0.00257505	0.00475719	0.00492148	0.000380113	0.00159861	0.00255615	0.00562383	2.96096e-05	0.00261808	0.00422083	0.006456	0.0120747	0.00174021	0.000659992	0.0168842	0.00852133	0.00559637	0.00971196	0.00807926	0.0149051	0.0164191	0.00492529	0.0105147	0.00521997	0.00821455	0.00273865	0.0183253	0.000980121	0.00277741	0.00209712	0.0153115	0.00620565	0.00452506	0.00137967	0.00178696	0.00219588	0.000910083	0.00374203	0.00335738	0.00395858	0.00899733	0.00149065	0.002503	0.0113746	0.00697507	0.00564305	0.00473541	0.000652384	0.00116539	0.00387597	0.000859748	0.00834572	0.0298565	0.00139375	0.00499134	0.00187161	0.00056017	0.00594474	0.00863935	0.00298603	0.0143017	0.0144884	0.00429891	0.00507585	0.00188722	0.00166558	0.0109447	0.00689435	0.0442386	0.00299486	0.00541269	0.00508007	0.00329312	0.00196413	0.00542747	0.00392113	0.00183581	0.0147421	0.0121538	0.00182016	0.00367235	0.00141853	0.00361734	0.00246839	0.0045826	0.00579856	0.00810002	0.00467339	0.00482133	0.00573968	0.00470796	0.00575103	0.00957439	0.00216788	0.002067	0.00110728	0.00589177	0.00246589	0.00700135	0.012781	0.00531545	0.00368944	0.00148997	0.00395694	0.00822466	0.0154687	0.00695757	0.0102296	0.00253326	0.00761055	0.00841458	0.000457682	0.00784699	0.0275777	0.0053986	0.00480572	0.0111951	0.00193123	0.00041967	0.000964485	0.00845539	0.00141396	0.00351797	0.000958486	0.000742153	0.00780009	0.00698648	0.000885284	1.096067
72	-2152.845	-2474.588	321.7429	0.0249127	0.00468418	0.00480937	0.00289701	0.00214932	0.0081664	0.00222105	0.00589019	7.7706e-05	0.00664664	0.00529331	0.00557576	0.00246864	0.00101207	0.00275305	0.0157145	0.00286805	0.00947706	0.00640642	0.00868691	0.00451515	0.000456253	0.0101801	0.00743459	0.00510398	0.00697023	0.0140404	0.00756781	0.00165205	0.00212452	0.000950264	0.00268129	0.00375111	0.0052075	0.000149806	0.0130038	0.000943017	0.00141622	7.04266e-06	0.00153858	0.00424664	0.00602927	0.00994958	0.00521197	0.000839924	0.0169875	0.00329425	0.00354018	0.0170944	0.00812868	0.0319258	0.0113542	0.0018551	0.00853533	0.00213676	0.0082648	0.000904913	0.00738547	0.000297019	0.00162929	0.00423416	0.00711983	0.00526287	0.0026631	0.00546984	0.00179789	0.00104552	0.000256919	0.00261327	0.000804181	0.00541201	0.00663258	0.00132795	0.000823781	0.00599404	0.00366767	0.00567757	0.00103219	0.000788326	0.00100059	0.00411359	0.00077201	0.00345932	0.0150473	0.00651965	0.00536124	0.00327395	0.00108512	0.00231426	0.00999187	0.00259225	0.0196898	0.00891421	0.0019465	0.00191004	0.00202937	0.000124333	0.0116455	0.00693652	0.0336587	7.64842e-05	0.00193692	0.00462204	0.010405	0.00230376	0.00620129	0.0091178	0.00549006	0.00737919	0.0167968	0.00285655	0.00161632	0.00573528	0.0102776	0.00482694	0.000743188	0.01816	0.00145485	0.00499956	0.00485082	0.000287945	0.00783033	0.00143438	0.0052873	0.00195724	0.00316633	0.00261219	0.00466102	0.00107012	0.00704418	0.00405629	0.000345235	0.00112153	0.00823403	0.00266385	0.00667842	0.0108394	0.00459155	0.0177203	0.00276947	0.0099244	0.0166219	0.000974977	0.00470432	0.0415113	0.00627458	0.00511689	0.00360371	0.00215008	0.001104	0.00255426	0.0035563	0.00130504	0.00375368	0.00357709	0.00250844	0.00190791	0.00312602	0.000894086	0.0840045	0.298799	0.686006	1.45771	3.34673	11.9041	1.790958	0.0277915	0.00522545	0.00536511	0.00323177	0.00239768	0.00911007	0.0024777	0.00657083	8.66853e-05	0.00741469	0.00590497	0.00622006	0.00275391	0.00112901	0.00307117	0.0175304	0.00319946	0.0105722	0.00714671	0.00969071	0.00503689	0.000508975	0.0113565	0.00829369	0.00569377	0.00777567	0.0156628	0.0084423	0.00184296	0.00237002	0.00106007	0.00299112	0.00418457	0.00580925	0.000167117	0.0145064	0.00105199	0.00157987	7.85647e-06	0.00171636	0.00473736	0.00672597	0.0110993	0.00581423	0.00093698	0.0189505	0.00367491	0.00394926	0.0190698	0.00906798	0.035615	0.0126663	0.00206946	0.00952162	0.00238367	0.00921983	0.00100948	0.00823889	0.000331341	0.00181756	0.00472343	0.00794256	0.00587101	0.00297083	0.0061019	0.00200564	0.00116634	0.000286607	0.00291524	0.000897107	0.00603739	0.007399	0.0014814	0.000918972	0.00668668	0.00409148	0.00633364	0.00115146	0.00087942	0.00111622	0.00458893	0.000861219	0.00385906	0.0167861	0.00727302	0.00598075	0.00365227	0.00121051	0.00258169	0.0111465	0.0028918	0.021965	0.00994428	0.00217143	0.00213075	0.00226387	0.0001387	0.0129912	0.00773806	0.0375481	8.53222e-05	0.00216074	0.00515613	0.0116074	0.00256996	0.00691787	0.0101714	0.00612445	0.00823188	0.0187377	0.00318664	0.00180309	0.00639801	0.0114652	0.00538471	0.000829067	0.0202584	0.00162296	0.00557727	0.00541135	0.000321219	0.00873516	0.00160013	0.00589827	0.0021834	0.00353222	0.00291403	0.00519962	0.00119377	0.00785817	0.00452501	0.000385128	0.00125113	0.00918551	0.00297167	0.00745014	0.0120919	0.00512212	0.0197679	0.00308949	0.0110712	0.0185426	0.00108764	0.00524793	0.0463081	0.00699964	0.00570817	0.00402013	0.00239853	0.00123157	0.00284942	0.00396724	0.00145584	0.00418744	0.00399044	0.0027983	0.00212838	0.00348724	0.000997401	0.8964156
108	-2137.898	-2459.378	321.48	0.0346721	0.0133683	0.00987323	0.00476846	0.00237408	0.0221494	0.000106352	0.00961476	0.000412963	0.00824129	0.0133171	0.00740515	0.00447769	0.00825921	0.00139631	0.0262418	0.00997654	0.00604586	0.00850834	0.015731	0.00465886	0.000739674	0.0102672	0.0131218	0.0149089	0.0290099	0.0293584	0.0100508	0.00696941	0.00535308	0.00134555	0.00574067	0.00578649	0.00387728	0.00323176	0.00483521	0.0035254	0.00222792	0.000247099	0.0081666	0.00278863	0.00320805	0.0205264	0.00595783	0.000641843	0.0231588	0.017544	0.00493789	0.00736558	0.0069917	0.0457201	0.0089405	0.00616366	0.0140263	0.0111255	0.0109764	0.00165862	0.0103831	0.000571041	0.00810933	0.00261182	0.0132366	0.00660887	0.0111491	0.00232663	0.00726029	0.00405604	0.0157252	0.00159089	0.00152292	0.001912	0.0112411	0.00307002	0.000485897	0.00873142	0.0158219	0.00409373	0.00653678	0.00180442	0.00460703	0.00462409	0.00146876	0.00425937	0.0139447	0.0101375	0.00360102	0.00345053	0.00555918	0.000176942	0.0261535	0.00151469	0.0262637	0.00956218	0.0170537	0.00351082	0.00196318	0.000513245	0.0119984	0.0056534	0.0421094	9.05183e-05	0.00334693	0.00236894	0.0118986	0.00401444	0.00644778	0.0118158	0.00376779	0.00980027	0.0205698	0.00133978	0.00317237	0.00252247	0.0106628	0.00635259	0.000424153	0.0226227	0.00299619	0.0026841	0.00590076	0.00157603	0.00535597	0.000923274	0.00779087	0.0009274	0.00805443	0.00753617	0.00372416	0.00355498	0.00757781	0.00874109	0.00484197	0.00811648	0.00232076	0.00125706	0.00517299	0.00117428	0.00999571	0.0104983	7.37495e-05	0.0135671	0.0157797	0.000895827	0.00750717	0.0710984	0.000863424	0.00839272	0.00474379	0.00805626	0.00843857	0.00249616	0.00525033	0.00782665	0.00169113	0.00906515	0.00156827	0.00613709	0.0032255	0.0109547	0.110107	0.340949	0.714838	1.39892	2.93299	9.08211	1.595311	0.0262938	0.010138	0.00748744	0.0036162	0.0018004	0.0167972	8.06527e-05	0.00729143	0.000313174	0.00624985	0.0100991	0.00561575	0.00339569	0.00626344	0.0010589	0.0199007	0.00756579	0.00458493	0.00645237	0.0119297	0.00353309	0.000560938	0.0077862	0.009951	0.0113063	0.0219999	0.0222642	0.00762209	0.00528531	0.00405955	0.00102041	0.00435348	0.00438823	0.00294037	0.00245083	0.00366682	0.00267351	0.00168956	0.000187389	0.00619321	0.00211478	0.00243285	0.0155664	0.00451817	0.000486747	0.0175627	0.0133046	0.00374469	0.00558575	0.00530221	0.0346722	0.0067801	0.00467427	0.010637	0.00843714	0.00832408	0.00125783	0.00787414	0.000433054	0.00614978	0.0019807	0.0100381	0.00501189	0.00845498	0.00176442	0.0055059	0.00307593	0.0119254	0.00120646	0.00115492	0.00144998	0.00852479	0.00232818	0.000368484	0.00662154	0.0119987	0.00310451	0.00495722	0.0013684	0.00349378	0.00350672	0.00111385	0.00323013	0.0105751	0.00768783	0.00273086	0.00261674	0.00421585	0.000134186	0.0198338	0.00114868	0.0199173	0.00725156	0.0129328	0.00266246	0.00148879	0.000389224	0.00909905	0.0042873	0.031934	6.86453e-05	0.00253817	0.0017965	0.00902338	0.00304439	0.00488973	0.00896062	0.00285734	0.00743211	0.0155993	0.00101604	0.00240579	0.00191293	0.00808625	0.00481754	0.00032166	0.0171561	0.00227219	0.00203551	0.00447489	0.00119519	0.00406174	0.000700173	0.00590827	0.000703301	0.00610814	0.00571512	0.00282424	0.00269595	0.00574669	0.00662888	0.00367195	0.0061552	0.00175997	0.000953301	0.00392298	0.000890528	0.00758033	0.00796144	5.59285e-05	0.0102887	0.0119666	0.000679358	0.00569313	0.0539181	0.000654784	0.00636469	0.00359749	0.00610953	0.00639946	0.00189298	0.00398163	0.0059354	0.00128248	0.00687463	0.00118931	0.00465411	0.00244608	0.00830755	1.318638
144	-2144.697	-2466.262	321.5651	0.0156969	0.00807196	0.00220134	0.00565904	0.000313623	0.00969011	0.000804175	0.00491839	0.000402054	0.00532449	0.00304624	0.00157951	0.00227629	0.00373914	0.000721136	0.00675439	0.00122897	0.00531963	0.00584732	0.00121962	0.0061268	0.000124198	0.00249622	0.00557027	0.00655949	0.00985932	0.00884805	0.00455022	0.00110085	0.00136417	0.00103382	0.000444238	0.00123415	0.00266583	0.000194109	0.00352492	0.00152303	0.00173233	0.000996945	0.00240432	0.00270979	0.00125704	0.00801477	0.0016698	2.61927e-05	0.0106251	0.00794258	0.0022355	0.00310677	0.00414067	0.00789515	0.00238764	0.00419372	0.00348287	0.00455678	0.00709539	0.00209976	0.0129367	0.000254006	0.00257426	9.55588e-05	0.00775961	0.00194383	0.00488871	0.00134844	0.00263061	0.000792281	0.00064215	0.000387668	0.0023598	0.00107504	0.00508912	0.000690657	0.000788867	0.00774275	0.00730868	0.00361027	0.000535391	0.00030169	0.00313814	0.00172734	0.0030353	0.00417748	0.0155265	0.00855138	0.00248997	0.003071	0.00230155	0.00106531	0.00790709	0.00111944	0.00989387	0.00598435	0.00495237	0.00332207	0.00118286	0.000400213	0.00356166	0.000703867	0.0326086	0.00010994	0.00429911	0.00143838	0.00332857	0.00367343	0.00274924	0.00225237	0.00247267	0.00987267	0.00953467	0.00146111	0.000439214	0.00295125	0.000466684	0.00448044	0.000944922	0.00864685	0.00135645	0.000462303	0.00220123	0.00101556	0.00024487	0.00300036	0.00466532	0.00186389	0.00115514	0.00396506	0.00121605	0.00481456	0.00582487	0.00574708	0.00219208	0.000818906	0.000408168	0.00204128	0.00636125	0.00173063	0.00481295	0.0143576	1.84714e-05	0.0011232	0.00318337	0.000683817	0.00159967	0.0181181	0.00126916	0.00352079	0.000371926	0.00342546	0.00509237	0.000489499	0.00221529	0.00370783	0.00267182	0.0017184	0.000370145	0.00548628	0.0025721	0.00213921	0.0502445	0.232551	0.634403	1.57629	4.30014	19.9027	2.162594	0.0265043	0.0136296	0.00371698	0.00955536	0.000529556	0.0163619	0.00135786	0.00830476	0.000678873	0.00899046	0.00514361	0.00266701	0.00384355	0.00631358	0.00121765	0.0114049	0.00207513	0.00898227	0.00987327	0.00205935	0.0103452	0.000209709	0.0042149	0.00940546	0.0110758	0.0166476	0.01494	0.0076831	0.0018588	0.00230341	0.00174561	0.0007501	0.00208387	0.00450129	0.000327755	0.00595187	0.00257166	0.00292505	0.00168335	0.00405972	0.00457551	0.00212252	0.013533	0.00281948	4.42267e-05	0.0179406	0.0134111	0.00377467	0.00524582	0.00699156	0.0133311	0.00403155	0.00708114	0.00588087	0.00769418	0.0119807	0.00354547	0.0218438	0.000428893	0.00434666	0.000161352	0.0131022	0.00328219	0.00825464	0.00227686	0.00444182	0.00133778	0.00108428	0.000654581	0.00398455	0.00181523	0.00859303	0.00116618	0.00133201	0.0130737	0.0123408	0.00609598	0.000904014	0.000509407	0.00529879	0.00291664	0.00512514	0.00705372	0.0262167	0.0144391	0.00420434	0.00518541	0.00388619	0.0017988	0.0133512	0.00189019	0.0167059	0.0101046	0.00836214	0.00560935	0.00199727	0.000675764	0.00601391	0.00118849	0.0550599	0.000185636	0.0072591	0.00242872	0.00562033	0.00620262	0.00464212	0.00380316	0.00417513	0.0166701	0.0160994	0.0024671	0.000741617	0.00498323	0.000788001	0.00756528	0.00159551	0.0146003	0.00229038	0.000780603	0.00371681	0.00171478	0.000413466	0.00506614	0.00787744	0.0031472	0.00195046	0.00669505	0.00205332	0.00812944	0.00983536	0.00970402	0.00370134	0.00138273	0.000689196	0.00344672	0.0107411	0.00292219	0.00812672	0.024243	3.11893e-05	0.00189654	0.00537516	0.00115463	0.00270106	0.0305926	0.00214299	0.0059449	0.000628002	0.00578393	0.00859852	0.000826524	0.00374054	0.00626071	0.0045114	0.00290153	0.000624994	0.00926366	0.00434302	0.00361209	0.5922375
